365,华勤橡胶工业集团有限公司,91370882166087302B,http://www.qichacha.com/firm_d008412bce202f27eac8325bb302d6eb.html
366,河北建设集团股份有限公司,911306007006711044,http://www.qichacha.com/firm_eb0cbce7a4903c0e4476922ceeabf54c.html
367,四川蓝润实业集团有限公司,91510000665368440K,http://www.qichacha.com/firm_c5734e4081864e746b3ad8888a0e07ff.html
368,中华联合保险控股股份有限公司,91110000228593025L,http://www.qichacha.com/firm_a1eaccc7f53a4726421a2a858cbd226a.html
369,安徽建工集团有限公司,91340000148940170G,http://www.qichacha.com/firm_76eca898a67a8d8b3bed8e2b7df13038.html
370,江苏南通六建建设集团有限公司,91320682711592946A,http://www.qichacha.com/firm_3efbc61a68ce78c75eef97bc96f3ae91.html
371,包头钢铁（集团）有限责任公司,91150000114392559E,http://www.qichacha.com/firm_cb9e49171e7b375966cd47f8d6d12c26.html
372,杉杉控股有限公司,913100007664793857,http://www.qichacha.com/firm_ec6f286250774a50c4c9238ec235e1f6.html
373,北京首都创业集团有限公司,91110000101138949N,http://www.qichacha.com/firm_083123ebcaf8c39ad21e5341ebf7c915.html
374,福佳集团有限公司,91210200723451657T,http://www.qichacha.com/firm_cfa79c63c720f42a25f6d5a4496919c3.html
375,人民电器集团有限公司,9133038225602433XW,http://www.qichacha.com/firm_2700bd991cd4e57206a2819b0308d6e0.html
376,重庆力帆控股有限公司,91500109756205209U,http://www.qichacha.com/firm_f5fb22457850d09584c253e92abd3d7e.html
377,太极集团有限公司,915001022085076014,http://www.qichacha.com/firm_57697ca1e38d8e5127f72f4682075c9b.html
378,重庆市能源投资集团有限公司,915000004503954684,http://www.qichacha.com/firm_2734e95f0ed39a39525dca14e824eb8d.html
380,浙江前程投资股份有限公司,91330200756261681M,http://www.qichacha.com/firm_06fb53e527cd7085de74d8177c8a3e83.html
382,山东金诚石化集团有限公司,91370321725424206Q,http://www.qichacha.com/firm_a67a09696988d8bf3cd671307288f4bb.html
383,东营鲁方金属材料有限公司,913705007850286511,http://www.qichacha.com/firm_a53cc524da0c2697538b9a01c56d9b91.html
384,中国东方电气集团有限公司,9151000062160427XG,http://www.qichacha.com/firm_718b7008f6981c8ddbf8a77bb3adb103.html
385,福建省能源集团有限责任公司,913500000035922677,http://www.qichacha.com/firm_9bcb5ab544a500fea52ceef33cac9f9e.html
386,山东金岭集团有限公司,91370523782343621Q,http://www.qichacha.com/firm_a6adbb4999c68d50dceabf0d4ba137d9.html
387,陕西汽车控股集团有限公司,91610000052117366D,http://www.qichacha.com/firm_220aedb922ea1d34135e12ce33dbf375.html
389,山东胜通集团股份有限公司,91370500164881393C,http://www.qichacha.com/firm_80365fd7c8cb414cc0e89fde21ee6964.html
390,江西省建工集团有限责任公司,913600005865804353,http://www.qichacha.com/firm_85ee5d2cf1a7758350b5800ec97f075b.html
391,江苏阳光集团有限公司,91320281250344877K,http://www.qichacha.com/firm_9b96507be62bf350ffdb1143d9aad099.html
392,广西北部湾国际港务集团有限公司,91450000799701739W,http://www.qichacha.com/firm_cb93cdd40a82733771eb4faf36374755.html
393,吉林亚泰(集团)股份有限公司,91220000123961012F,http://www.qichacha.com/firm_9b6788c9a83b5dbdfbecde5036ad44c6.html
394,弘阳集团有限公司,91320000758988403A,http://www.qichacha.com/firm_7e688f5d92bdc31cb4069ec243f0f57b.html
395,山东玉皇化工有限公司,未公开,http://www.qichacha.com/firm_34263960e725e63dedc37731280b342c.html
396,三河汇福粮油集团有限公司,91131082765178775P,http://www.qichacha.com/firm_ac72d6f060a852cba0d2e99eb06b247a.html
397,山东时风（集团）有限责任公司,913715261682127528,http://www.qichacha.com/firm_66552667ede5cff573ec93b7fd067d36.html
399,浙江省国际贸易集团有限公司,91330000671637379A,http://www.qichacha.com/firm_6900964960275c777ac045fcb7e0af37.html
400,武安市明芳钢铁有限公司,91130481765193676A,http://www.qichacha.com/firm_cb25542c07783d9fa14beb041048297e.html
401,河北普阳钢铁有限公司,911304816011653962,http://www.qichacha.com/firm_4fb61644b36ab1eada629fc59cd8b857.html
402,深圳创维－RGB电子有限公司,91440300618810099P,http://www.qichacha.com/firm_9bde27f555d1ee2d1f7ff6ced554f0b3.html
403,北京江南投资集团有限公司,9111000076350803XG,http://www.qichacha.com/firm_2b7ebc3531561ce38dcc0596cb3e66aa.html
405,山西建筑工程(集团)总公司,未公开,
406,天瑞集团股份有限公司,914100007694904919,http://www.qichacha.com/firm_e4eebddc1445abfc041c052e24ed784e.html
408,天津市医药集团有限公司,91120000103069684N,http://www.qichacha.com/firm_7ff958952344c653d6244bf21a73d831.html
409,云南冶金集团股份有限公司,91530000216520224M,http://www.qichacha.com/firm_09e63e0f046bd1791fcddf5a3a0ca423.html
410,四川省交通投资集团有限责任公司,91510000553496448X,http://www.qichacha.com/firm_01da015c8115cf8e576f55d7bccdbc7c.html
411,中天科技集团有限公司,91320623749433609X,http://www.qichacha.com/firm_50fc96eb834e6cf43b86bd5bb24a25d6.html
413,旭阳控股有限公司,911101067655030132,http://www.qichacha.com/firm_fa939f57822f19509fb6727070ee2ede.html
414,广州越秀集团有限公司,91440101698677792A,http://www.qichacha.com/firm_b098d2489a782c024b5523a978ea106b.html
416,西王集团有限公司,9137162616720307XL,http://www.qichacha.com/firm_d4c9d19b8046ee1803938ff5ed494ab3.html
417,四川省能源投资集团有限责任公司,91510000569701098H,http://www.qichacha.com/firm_31b8715646130e6306b1f0a3a2248844.html
418,威高集团有限公司,913710007062495888,http://www.qichacha.com/firm_df96a4566924a5c6637fe8f857775b29.html
419,四川德胜集团钒钛有限公司,91511111207106953A,http://www.qichacha.com/firm_c76c636e5c15a275d4fd53e8b29ddb4a.html
420,天狮集团有限公司,9112000010307028X4,http://www.qichacha.com/firm_4a438f47bfe81bc3b4589baeb787c842.html
422,安徽新华发行（集团）控股有限公司,913400006709002350,http://www.qichacha.com/firm_6d76b18d4e351fe5995daec08215e876.html
423,石家庄北国人百集团有限责任公司,91130100723378074D,http://www.qichacha.com/firm_d1689f5b3b504c994ca752bf46f534aa.html
424,河北新金钢铁有限公司,91130481715833831B,http://www.qichacha.com/firm_63e5c552af77906ca23708b466c6d149.html
426,传化集团有限公司,913301092539087031,http://www.qichacha.com/firm_64261786a817045c59c36d1bf142142d.html
427,晶龙实业集团有限公司,91130528752412542G,http://www.qichacha.com/firm_3716529f9c015b85907c60bcf2580f9f.html
428,山东渤海实业股份有限公司,91371625757464317R,http://www.qichacha.com/firm_aae9b76f3bb920cfd1fbc65f7e963edd.html
429,奇瑞汽车股份有限公司,913402007139708758,http://www.qichacha.com/firm_886fe5ccd4c3594dc5bdbe6fac7ae729.html
430,湖南博长控股集团有限公司,914301007225848293,http://www.qichacha.com/firm_d342574cd7e32d405dae5b22c9e7266f.html
431,常州天合光能有限公司,91320411608131455L,http://www.qichacha.com/firm_48faccba55ddbc7ee7dbfb52bfde24dd.html
432,杭州华东医药集团有限公司,91330100143072335P,http://www.qichacha.com/firm_248569b54bfb3b7f66e07abd1162c69a.html
434,江苏新长江实业集团有限公司,91320281661341427P,http://www.qichacha.com/firm_327d9b6110b62e4511d99795eafd1461.html
435,富海集团有限公司,91370503706169019D,http://www.qichacha.com/firm_c1fc8f823d3f6d693c55ca77de14549b.html
436,唐山港陆钢铁有限公司,911302007356029939,http://www.qichacha.com/firm_ace722c76d1175b55c6bbe9ed346d408.html
437,维维集团股份有限公司,9132030013477938X6,http://www.qichacha.com/firm_80d12ff630e163e17acfd6f20df37699.html
438,浙江昆仑控股集团有限公司,91330100782374989P,http://www.qichacha.com/firm_205b39206a1bbe0377b70ef406dd5d8f.html
439,东营方圆有色金属有限公司,913705007062428884,http://www.qichacha.com/firm_9865e482a4415a00a5d17aff45686258.html
440,研祥高科技控股集团有限公司,914403002793147352,http://www.qichacha.com/firm_088534f77d75745ac0a8575a6b1530ee.html
441,广东省建筑工程集团有限公司,91440000190330368U,http://www.qichacha.com/firm_0130d014f5f345aef7efee8eed1b470c.html
443,浙江宝业建设集团有限公司,913306217266242933,http://www.qichacha.com/firm_f382fa72fa130eb350fab032e33b62b9.html
444,河南豫联能源集团有限责任公司,91410000170012071W,http://www.qichacha.com/firm_efdafe8063bdd46ed1f9f4b19bf4525d.html
447,山河建设集团有限公司,91421121272000266B,http://www.qichacha.com/firm_561cdd0e16ca66c4ec7fb38039501643.html
449,天元建设集团有限公司,913713001682510225,http://www.qichacha.com/firm_e33b7462472d9dc62baaf847c180d366.html
450,安徽国贸集团控股有限公司,91340000713999774M,http://www.qichacha.com/firm_3e56fc4b2420d77299c0ae473dd15204.html
451,大汉控股集团有限公司,91430100758035602Y,http://www.qichacha.com/firm_87afc156597d765429d765dd43009da0.html
452,精功集团有限公司,91330621712584446K,http://www.qichacha.com/firm_58741a1f00405c234b4ab1295fcbdf86.html
453,沂州集团有限公司,91371300168262442W,http://www.qichacha.com/firm_7eba64eeee5db5c1f763ae285ecfc6b3.html
454,恒丰银行股份有限公司,913706002656300753,http://www.qichacha.com/firm_d149895a1e643b42cbce8bfe3e304704.html
455,广西玉柴机器集团有限公司,91450900200438277U,http://www.qichacha.com/firm_62d955437bde4b3717d7cc311ba83c6a.html
457,上海找钢网信息科技股份有限公司,91310114591692730A,http://www.qichacha.com/firm_7adf17d360c95f6065a558407064749e.html
458,天津能源投资集团有限公司,91120000069894639Y,http://www.qichacha.com/firm_a485a2222058b3f948c66339ea34933c.html
459,法尔胜泓昇集团有限公司,91320281749411565F,http://www.qichacha.com/firm_710a0cbdaf9323e481bdf461c6919bc0.html
460,宁波富邦控股集团有限公司,91330200736980662W,http://www.qichacha.com/firm_f0a5472ecb64b3c413bcf30f471e625a.html
461,江苏华宏实业集团有限公司,9132028114221723XC,http://www.qichacha.com/firm_1f1a92422df221eaf78bdb587addb777.html
462,武安市文安钢铁有限公司,91130481757519234B,
464,华芳集团有限公司,91320582142172000R,http://www.qichacha.com/firm_7fb2e5569f8d59902d382a1304259009.html
465,中基宁波集团股份有限公司,913302007111503555,http://www.qichacha.com/firm_e86e88f53eb4d97df4841b13fbe22c35.html
466,金浦投资控股集团有限公司,9132010675127773XE,http://www.qichacha.com/firm_c2388578dfbc5420533265e20b210969.html
467,北京市政路桥集团有限公司,91110000567482258Y,http://www.qichacha.com/firm_c9587c75d1fdc67735e54526c0c7f52c.html
468,天津友发钢管集团股份有限公司,91120000586440256D,http://www.qichacha.com/firm_8c390b177b7ac131ea7473cf88412844.html
469,武安市裕华钢铁有限公司,9113048174846709XD,http://www.qichacha.com/firm_c85ab65adb1afbc3083ed8ace627c611.html
470,金澳科技（湖北）化工有限公司,914290057070798402,http://www.qichacha.com/firm_a5e27c3a23c1487cec332f80225a77c5.html
471,河南森源集团有限公司,91411082764878577A,http://www.qichacha.com/firm_3977af9cfd00a6699e856461b4f5a4ef.html
472,通鼎集团有限公司,913205097322863073,http://www.qichacha.com/firm_0fe213a155cac87f252f6b61fca2f60e.html
473,洪业化工集团股份有限公司,91371700771017273F,http://www.qichacha.com/firm_246f7a008e6bc6c2db16c49fb69306ae.html
474,波司登股份有限公司,91320000134779697L,http://www.qichacha.com/firm_372c5f5b80d5be55404cfd9c9188829a.html
475,中科电力装备集团有限公司,91340300085225638X,http://www.qichacha.com/firm_cd75679e8823e00bd69a70e421f41ee7.html
476,重庆机电控股（集团）公司,91500000450417268U,http://www.qichacha.com/firm_f85e524f63f38f01a8b56656e24bcdf1.html
477,双良集团有限公司,913202811422443421,http://www.qichacha.com/firm_75acb3cc5f63188f09e93f3a179faa24.html
478,华仪集团有限公司,91330382145555891G,http://www.qichacha.com/firm_9f8c70734f30cecd5e009e775ae9cf88.html
479,北京二商集团有限责任公司,911100006336957388,http://www.qichacha.com/firm_789f6535b7c5cfac7aee990419a8d99a.html
480,卧龙控股集团有限公司,91330604146113702K,http://www.qichacha.com/firm_3e24c57c45dd7d01eaaf3557e4dc4b33.html
481,宜昌兴发集团有限责任公司,9142052671463710X9,http://www.qichacha.com/firm_d1662206ed1e05962466ad8f0d70068d.html
482,河北建工集团有限责任公司,91130000104366517F,http://www.qichacha.com/firm_b80e5280b7b417c0384d3b111b8e4747.html
483,山东创新金属科技有限公司,913716006680837666,http://www.qichacha.com/firm_66aa5bc0b3091669f2539b3beb76325b.html
484,四川公路桥梁建设集团有限公司,9151000020181190XN,http://www.qichacha.com/firm_c27128568f529e45c6e5ef3e55656ca9.html
486,中运富通控股集团有限公司,91310113MA1GK6113W,http://www.qichacha.com/firm_c16359d45d09298f2a03dffe0f3d131c.html
487,广州万宝集团有限公司,914401017243133873,http://www.qichacha.com/firm_3fa9b0e877cfde7fdd7b70bee634acb5.html
488,安徽省皖北煤电集团有限责任公司,91341300152388171M,http://www.qichacha.com/firm_b5eec30b1b3fe63de25110b53f9b3cd7.html
489,世纪金源投资集团有限公司,91110108726361876L,http://www.qichacha.com/firm_ddbba351773498bf7c0f78a679a31f32.html
491,万通海欣控股股份有限公司,91370500MA3C6KJW37,http://www.qichacha.com/firm_2e5f7988d2c370a06f69620efe056a8a.html
492,金东纸业（江苏）股份有限公司,91321100608835858J,http://www.qichacha.com/firm_8a9a6c9eaf775093bcecc46d58475f22.html
493,重庆轻纺控股（集团）公司,915000004504171295,http://www.qichacha.com/firm_e2abbbbb4f56ea860b51a0d0f0a34c18.html
494,珠海振戎公司,91440400192584935B,http://www.qichacha.com/firm_7a06661745a21643df55130a6f5e52cc.html
495,澳洋集团有限公司,91320582704061266L,http://www.qichacha.com/firm_71436e2da19e370578e85d77e58f29d7.html
496,龙信建设集团有限公司,91320684138774279B,http://www.qichacha.com/firm_9a203183f19e09a6c978dc57505b4952.html
497,安徽省交通控股集团有限公司,91340000MA2MT9QA0T,http://www.qichacha.com/firm_a90b0fc39ac6dda8db9009ab602ec2af.html
498,广西盛隆冶金有限公司,9145060075122294X6,http://www.qichacha.com/firm_7226ab6647a6c9c2c9e7ac5cda76ad08.html
499,上海农村商业银行股份有限公司,913100007793473149,http://www.qichacha.com/firm_490b7fb3a0f962a92a0065ab07cda63c.html
500,通州建总集团有限公司,91320612138723703N,http://www.qichacha.com/firm_76b8c4b75a714a4898b29592ecec54bd.html
